title,salary,company,location,work_address,brief_description,job_description,job_requirements,requirements,tags,company_info,company_description,link,page
产品经理,15-25K,津虹数字科技,广州·黄埔区·鱼珠,广州黄埔区广州国际港航中心2期A座1301,绩效奖金，五险一金，员工旅游，生日福利，团建聚餐，零食下午茶，全勤奖，加班补助，股票期权，年终奖，带薪年假，法定节假日三薪，节日福利,"岗位职责：
1.参与制定产品策略，根据公司的整体商业战略制定产品计划；
2.独立负责产品从设计到上线的全生命周期管理，包括功能设计、用户界面原型设计、产品需求文档（PRD）的撰写，以及保证产品上线后的用户体验；
3.主导与研发团队的沟通协作，确保所有相关部门对产品功能有完整理解，并保障项目的进度和质量；
4.基于市场和运营反馈，不断优化产品和服务的表现；
5.负责编写市场和运营相关的报告和方案，包括各类产品文档和支持材料；
6.负责产品的实施和执行，包括沟通协调、资源整合和风险分析，有效推动产品的市场落地。
岗位要求：
1.全日制统招本科及以上学历（硬性要求），获得PMP、PMI-ACP、NPDP、CSPM、软考相关证书优先，具有3年以上互联网产品经理经验，有AI产品或教育行业背景；
2.精通使用Axure、思维导图、Vsio等产品设计工具，能独立进行需求分析、流程设计和产品推进；
3.对大数据、AI及大语言模型等领域有浓厚兴趣，具备相关产品开发经验；
4.具备优秀的文档编写能力和产品原型设计能力；
5.具有强烈的学习意愿和执行力，具备自我驱动力，能主动并认真地完成任务，对工作成果负责。",,"['5-10年', '本科']","['用户/功能产品', 'B端产品', 'C端产品', 'ERP产品/软件产品', '', '']","['在线教育', '不需要融资', '20-99人']",,https://www.zhipin.com/job_detail/3ae5952e00b607291HFy3t-_FFdT.html?lid=4XV8jKFb6j0.search.41&securityId=fHAGevfk_JkOm-F1SPZZCsEL3o7sDoQTvZEWJrRpa_N0i3oLtKBZfqeheGVcI63YItbuXgjnT4-WdNQLcOIEv3D7PSXMY_DpMtI_NE5CTP7P_z1h8AnQuNyqif7Y8lSnxNYlAIbYgMzZ&sessionId=,2
AI产品经理,20-25K,某小型互联网公司,广州,,餐补，全勤奖，年终奖，股票期权，带薪年假，员工旅游，补充医疗保险，免费班车，节日福利，住房补贴，交通补助，定期体检，通讯补贴，加班补助，五险一金，包吃，零食下午茶,"工作职责
1、产品规划与设计：负责AI智能体产品的规划、设计和迭代，确保产品满足市场需求和公司战略目标。结合密码学原理，设计和优化产品的安全特性，确保数据的安全性和隐私保护； 2、技术协调与合作：与研发团队紧密合作，确保产品开发过程中的技术难题得到有效解决； 3、市场分析与需求调研：进行市场趋势分析，识别潜在的商业机会和客户需求。收集并分析用户反馈，不断优化产品功能和用户体验； 4、项目管理与执行：制定产品开发计划，确保项目按时按质完成； 5、跨部门沟通与协作：与销售、市场、客服等部门协作，确保产品策略与公司整体战略一致。
任职要求
1、大学本科及以上学历，计算机科学、信息安全、密码学相关专业； 2、至少3年以上的产品经理工作经验，有AI产品管理经验者优先。有了解常见的加密算法和安全协议； 3、专业技能：精通密码学原理和实践，熟悉AI技术，并理解其在产品中的应用； 4、出色的跨部门沟通和协调能力，能够与不同背景的团队成员有效合作。",,"['3-5年', '本科']","['B端产品', '智慧', '政企']","['互联网', '不需要融资', '20-99人']",,https://www.zhipin.com/job_detail/3603c3cf6dfb8b7f1H1539-9E1RV.html?lid=4XV8jKFb6j0.search.42&securityId=GFSTZAb4TdxM---1sG7VZSzqqRilkY-BSBWMsfCRAd2bVHS-zemjctf7LmRrfcE8bQCtOxfknIaYFSlpe7VmboJsESHLdhvibIFutXhokvV39cBOQKH_hQN17i-WcBTH653-u5KvKww~&sessionId=,2
云计算销售经理,16-29K,洋飒科技,广州·海珠区·琶洲,广州海珠区保利世界贸易中心C区,意外险，零食下午茶，法定节假日三薪，节日福利，绩效奖金，餐补，住房补贴，企业年金，团建聚餐，带薪年假，五险一金，补充医疗保险，全勤奖，工龄奖，员工旅游，生日福利，定期体检，节假日加班费，加班补助，年终奖,"1. 客户开发与关系管理：
   - 能够独立开发和跟进新客户，同时维护并深化与现有客户的关系，确保高客户满意度，促进复购和口碑推荐。
   - 及时掌握竞争对手及客户的动态变化，对客户信息进行有效的收集和分析直到签约。
   - 持续跟踪竞争对手动态及市场变化，有效收集并分析客户信息，为销售策略提供数据支持。
2. 解决方案定制与推广：
   -  熟悉海外公有云、大模型、GPU算力、CDN等产品，能基于客户需求设计并推广定制化解决方案。
   - 展现出色的商业敏感度，准确理解并传达客户技术需求，促进跨部门协作，共同推动业务增长。
3. 销售文档与流程管理：
   - 负责项目各阶段（售前、报价、商务谈判、合同签订）文档的整理与归档，确保流程顺畅。
4. 市场情报与策略调整：
   - 对云计算行业趋势保持高度敏感，能够基于市场变化及时调整销售策略。
   - 主动学习最新行业知识，提升个人技能，以适应快速变化的市场环境。
5. 团队合作与自我成长：
   - 具备良好的团队合作能力和沟通能力，能够与客户、云厂商和公司内部团队有效协作。
   - 从多赢的角度换位思考，能够以客户为中心，实现客户与企业双赢。
   - 具备强烈的主人翁意识和自我持续学习能力，不断推动区域业务的发展。
任职要求：
1. 教育背景：本科及以上学历，计算机科学、信息技术或相关专业优先。
2. 语言能力：良好的英语沟通能力，能够自如应对国际客户交流及文档处理。
3. 工作经验：至少3年云计算或IT相关领域销售经验，熟悉云计算、大数据、AI等前沿技术。
4. 产品与方案能力：深入理解海外公有云、大模型、GPU算力、CDN等产品，能根据客户需求提供专业解决方案。
5. 销售技巧：优秀的销售策略规划与执行能力，擅长谈判，能有效达成销售目标。
6. 团队协作：具备出色的沟通技巧和团队合作精神，能与内外部团队紧密合作。
7. 市场洞察力：对云计算行业趋势保持高度敏感，能够基于市场变化灵活调整销售策略。
8. 学习与适应：拥有快速学习能力和问题解决能力，能在动态的技术环境中迅速适应并成长。",,"['3-5年', '本科']","['ERP/OA/CRM系统', '金融信息化项目']","['互联网', 'A轮', '100-499人']",,https://www.zhipin.com/job_detail/03cd3594e72bd7721H153tm8GFJZ.html?lid=4XV8jKFb6j0.search.43&securityId=AlL8QLLER4V8U-41PetdRGW5OxA3PN6bowQTR4sydyOMixTjn_eR-fKDHbnWbsY32MIudUQ7zUf7ME5B7btEM7cGFnRDJs2uK2k3i8r2JO7IVGZnFwCrvD9F50q_On--WyIbguxWaG9mXtzRDlfOA8KW4ZvUVEyhcHDrOUed53-c_uBstg~~&sessionId=,2
产品经理（出行方向）,13-26K,国脉文化,广州·海珠区·琶洲,广州海珠区东升云鼎大厦东升云鼎大厦,高温补贴，定期体检，五险一金，通讯补贴，餐补，节日福利，生日福利，工龄奖，带薪年假，补充医疗保险，法定节假日三薪,"岗位职责：
1.负责出行类平台产品规划、预算成本及整体产品进度管理，参与研发及产品体系的战略规划，结合竞争、供应、技术等信息完成产品的可行性分析；
2.有效对接开发、售前、运营团队，实现出行类平台产品开发管控、发布、运营方案实施、用户反馈跟进解决的完整闭环；
3.了解宏观市场数据及行业数据动态，通过竞品分析提炼出有利于产品改进的意见及运营策略。熟悉商旅客户内部流程及差旅需求，不断优化用户体验和产品逻辑，并结合市场及客户反馈情况，有效的丰富和改进产品；
4.提供产品管理各环节发生疑难问题的解决方案和服务；
5.协调产品线内部关系，合理分配内部资源，保证公司整体产品运营效率；
6.上级领导交办的其他工作事项。
任职要求：
1.本科及以上学历，学士及以上学位，拥有差旅出行平台类产品全生命周期管理相关从业经验；
2.具备产品管理相关知识，能够熟练运用相关方法和工具进行产品过程管理和控制；
3.具备较强的学习能力和良好的数据分析能力，创新意识强，知识面广，视角开阔，思维活跃；
4.具备良好的沟通能力、推动能力及协调能力，拥有强烈的责任心和团队合作精神；
5.特别优秀的人员，条件可适当放宽。",,"['经验不限', '本科']",['B端产品'],"['互联网', '未融资', '1000-9999人']",,https://www.zhipin.com/job_detail/cf8423647a3eab561HJ53tm_GVJV.html?lid=4XV8jKFb6j0.search.44&securityId=BkidG3bA6mNwC-g1oiO67-lOAdMqbXI1onQ-VhdbEtcZ_MV8lrS1ZcTIRVMecinx97yL-Qh-LEwKn7SJlmacXHen7HU0fr6lKjJ3jnl7GXJudqMWoI871kz6zPVtAA4rWcLXu_lb2sdmJA~~&sessionId=,2
产品经理,22-30K·14薪,广州余音,广州·天河区·棠下,广州天河区广州平安财富大厦(建设中)1502-1506,交通补助，餐补，包吃，带薪年假，五险一金，团建聚餐，年终奖，零食下午茶,"职位描述
1.产品策划：根据公司的业务发展和产品规划，负责分管产品的整体规划、交互设计和具体需求输出；
2.数据分析：对产品数据，用户新增及行为数据进行分析，及时发现问题、bug并提出解决办法，不断进行产品优化迭代；
3.市场调研及竞品调研：对海外AI及工具行业动态保持敏感，对热门产品及竞品进行调研，为产品未来发展方向提出思考和借鉴；
4.推动运营：了解日常内容、商业化和推广运营工作，并从产品端进行优化提升运营效率，协助完成运营目标；
职位要求
1.本科以上学历，3年以上互联网产品经理工作经验；
2.对数据敏感，逻辑清晰，能够进行数据分析并发现问题得出结论；
3.有知名互联网背景或者海外教育、效率工具类型APP策划经验者优先；
4.积极主动，有团队协作精神，结果导向型，有一定抗压能力；
5.具备基础的英语读写能力，大学4级或以上。有欧美留学经验的优先
加分项
有以下行业经验：计算机软件·社交网络与媒体·互联网",,"['3-5年', '本科']","['社区产品', 'AI产品', '社交产品']","['互联网', '未融资', '100-499人']",,https://www.zhipin.com/job_detail/6e060dd54b165dcd1HN539q0EltQ.html?lid=4XV8jKFb6j0.search.45&securityId=_uhamzGMNAUIy-91BZna6MGBvr404SHRBBc5DNNnHDoV_pJlUEzlo3AMnooPWUEpjLBZtW3ghnOKBoBBAEw29FfAAAjmCo7qmRLZe95zKuroyM1VnwvgYLrU_118RKz9O1ThLw8kINVEeQ~~&sessionId=,2
产品经理,15-25K·16薪,拉胯科技,广州·番禺区·市桥,广州番禺区应恒中心4楼,年终奖，定期体检，五险一金，底薪加提成，包住，团建聚餐，免费工装，节日福利，绩效奖金，零食下午茶,"公司介绍：
公司专注于通过AI创作和柔性的供应链解决方案，颠覆跨境零售行业，将简单的客户定义转化为超越期望的个性化产品，并通过智能制造过程提高生产效率，满足多样化的市场需求。
工作职责：
1.深度理解全链路业务系统及业务背景，涉及AIGC、商品、订单、生产、采购、仓储、物流、跨境电商平台对接等多个方面。参与产品建设和优化；
2.使用sql搭建数据监控体系，深度进行数据分析，发现目前公司在运营、履约生产等环节存在的问题，并提出对应的解决方案；
3.深入供应链和生产，负责新功能上线支持及问题跟踪处理等系列实施工作，为落地结果负责；
4.负责建立体系化的用户培训流程，并跟进重点用户的使用情况；
任职要求：
1.本科及以上学历；计算机相关专业优先；
2.熟练sql，有很强的数据分析能力；
3.沟通能力强，思维逻辑缜密，具备体系化搭建和产品化能力；
4.有电商平台、ERP、供应链体系、AIGC相关工作经验者优先；
5.能够适应初创公司的工作强度，业务快速发展期，目前的工作时间是10点到21点；",,"['3-5年', '本科']","['B端产品', '数据分析', '策略产品', '电商产品', 'AI产品']","['电子商务', '不需要融资', '20-99人']",,https://www.zhipin.com/job_detail/80bbb962480484f51Hx_2968ElNR.html?lid=4XV8jKFb6j0.search.46&securityId=GeGZ0UZtcNflj-91kpl1NWpJ4uUqWx7Gg7CKbGRJwRndt4KIvGk262069zmj1OUvjn3xpGgmy5221-xwvAjetb4rUJ3N0pVGjdpIiAmDPo63XR5uR-x1nsPOYZ5PhMnPx4rj17Pw5cDIAw~~&sessionId=,2
AI产品运营-语音机器人-ASR/NLP六险一金,6-10K·13薪,网易游戏,广州·天河区·小新塘,广州天河区智慧天地广场1栋,免费班车，交通补助，员工旅游，定期体检，节日福利，餐补，带薪年假，补充医疗保险，五险一金，股票期权，包吃，年终奖,"网易游戏外包岗位——和人瑞签订劳动合同
岗位不单是数据标注哦，需要是有运营且有语音项目经验，伙伴们可以看看岗位要求
岗位内容：
1、负责智能语音机器人运营工作，提升机器人解决玩家问题能力，改善玩家服务体验
2、负责语音机器人交互录音抽检标注，验证ASR、NLP识别效果。
3、负责智能语音业务badcase分析，不定期针对语料抽检抽检，持续运营跟踪应用效果。促进VUI流程调优
4、对接语音语义标注业务，完成复核抽检。
5、语音知识库常规维护运营，标准问/扩展问泛化更新。
岗位要求：
1. 工作2年以上，理工科专业优先
2. 熟悉智能客服运营工作，从事或者了解智能客服的业务。
3. 具有较强的需求梳理和数据分析能力。主动挖掘业务价值、用户体验角度出发，逐步提升智能语音客服相关体验效果 
4.熟悉ASR、NLP主流运营优化方法及动作
5.对于AI人工智能领域及其相关产品高度热爱，具备行业智能客服运营经验者优先考虑 
6、较强的沟通能力，主动积极的性格；较强的需求梳理和数据分析能力,主动挖掘业务价值,数据驱动应用效果优化
硬性要求为：知识库维护运营经验/有语音机器人搭建和运营优化经验
学历要求：统招本科及以上学历，30以内，学信网可查毕业状态，结业、退学、函授不行。岗位不接受实习，已经答辩、结课、不需要回学校不行，请不要再询问了哦。
广州六险一金 线上视频初复试
工作时间：10:00-19:00，双休（最近有加班情况）
税前无责6.5-8.5K区间，底薪根据个人面试情况和过往经验定
试用期3个月，转正后就有0-2K绩效，绩效根据个人实际工作情况定
接受外包、薪资范围有符合的游戏经验再投递~
岗位面试流程：最新简历+游戏经验+学历验证截图--通过初筛后进行视频2轮业务面试--网易HR视频面试，谈薪环节，通过后收集薪资流水用于网易内部审批offer上具体数额-
工作地点：网易广建园区：智慧天地广场",,"['1-3年', '本科']","['B端产品', '不接受居家办公', 'AI机器人语音', 'AI产品语音运营', '', '']","['游戏', '已上市', '10000人以上']",,https://www.zhipin.com/job_detail/7758a9d93f3f7eb11H1_2960E1FW.html?lid=4XV8jKFb6j0.search.47&securityId=iCylDEBcZWlmJ-91JX0ZKW-6myD20WIA7tUIzVTPOO713jjjBCkXMEiPOnkFHmPdFI2HmtLXDfZSCui0fFTFaVgstVuAzIhFgRGT9erOLRq-I4qJRzyJF2-AIzeri73J2bovmAxAtLo~&sessionId=,2
高级产品经理（AI研发平台）,20-30K,SHEIN,广州·番禺区·南村,广州番禺区恒锋一区1栋,加班补助，零食下午茶，年终奖，带薪年假，补充医疗保险，节日福利，五险一金，定期体检,"岗位职责：
1、负责整体机器学习平台、AI研发平台等相关服务的方案设计，产品预研、规划、产品设计和持续演进；
2、了解AI相关研发技术栈和研发过程，积极推动AI研发能力和过程在各领域的落地；
3、支持平台产品运营及管理，完善平台功能，组织并支持平台运营活动，对产品竞争力和指标效果负责；
4、负责市场调研及竞品分析，跟踪前沿算法进展，关注行业趋势和技术发展动态，定期产出行业分析报告；
任职要求：
1、2年以上互联网产品工作经验，1年以上AI研发类型产品经验，或1年以上机器学习平台、AIOPS、AI工具、AI框架性产品等相关构建经验；
2、良好的逻辑和表达能力，善于跨部门整合资源推进项目；善于系统性思维，有产品owner意识，对结果负责；
3、熟悉AI技术和研发过程。",,"['3-5年', '本科']",['机器学习类AI'],"['电子商务', 'D轮及以上', '10000人以上']",,https://www.zhipin.com/job_detail/1f25d94ee33f1fb61XJ50969F1JU.html?lid=4XV8jKFb6j0.search.48&securityId=odyYwaCFymXJu-212umFKslZjjzLktb8yV5Jmgz4tBm4YzpdSj4-K75lTWRJWX2sQi2K5NqHxRuccRgBPv2eupkztTbjuI9uJqXuX-on7kSVhOujLyyNsGeu5_IxtBtgVAytx7TJsSpk&sessionId=,2
AI产品经理-市场中心,30-45K,某大型移动互联网及多元业务上市公司,广州,,全勤奖，带薪年假，补充医疗保险，定期体检，年终奖，免费班车，节日福利，包吃，五险一金,"岗位职责：
1. 进行用户行为数据分析，识别用户需求和行为模式，并将结果应用到产品优化中；
2. 负责智能聊天机器人产品的规划、设计、开发、上线和持续优化；
3. 制定项目计划和时间表，跟踪项目进展，确保项目按时高质量交付；
4. 收集和分析市场信息，了解行业动态和竞争对手情况，提出产品发展策略。
任职要求：
1.本科及以上学历，计算机科学、人工智能、数据科学、信息技术、数学或相关专业；
2. 3-5年产品策划经验，有成功上线并运营AI产品的项目经验。具有AI产品或用户行为分析相关经验者优先；
3. 熟悉大语言模型，多模态，Rag 等AI技术 ；
4. 强烈的责任心和自我驱动力，具备优秀的团队合作和沟通能力",,"['3-5年', '本科']",['AI产品'],"['移动互联网', '已上市', '10000人以上']",,https://www.zhipin.com/job_detail/487f98d49a1762551H142Nu_FltZ.html?lid=4XV8jKFb6j0.search.49&securityId=zM9qTrwV-SKHb-K12uE4TZOhq5hX8xHlZNENjcTqmkBFikhs5edoUcsck2-DUi304l1TepFzMoFVw-ad2QmTFxdNh_OFkij7-oFS-m4UNLoRsUSkqgn6ya6CgVKpANZzO0PFCgc_oow8&sessionId=,2
产品经理,12-14K,美臻科技,广州·白云区·黄石,广州白云区凯粤商务中心B座14层/03号,餐补，带薪年假，绩效奖金，零食下午茶，五险，有无线网，底薪加提成，生日福利，年终奖，保底工资，团建聚餐，节日福利，工龄奖,"岗位职责：
1、负责公司AI视频内容生成的产品迭代，通过跟业务部门的沟通以及数据分析产品效果，发现产品问题及提出解决方案，对产品进行持续的优化迭代和改进；
2、关注各项产品用户反馈及运营数据，发现产品现有问题或缺陷，解决用户痛点，挖掘客户和市场潜在需求，规划产品优化和升级方案；
3、进行市场竞品调研，基于现有业务场景分析制定相关产品策略，挖掘用户需求，提高用户粘性及使用率；
4、协调设计和技术开发团队，协助解决产品开发和设计过程中出现的问题，推动及协调产品研发进度，讲解需求，参与界面与测试用例评审，协助产品测试，把控产品交付质量；
任职要求：
1、至少有一个上线的产品(硬性要求）
2、全日制本科及以上学历，3-5年以上经验，从事过内容工具生成、视频编辑工具、内容电商相关经验优先；
3、具备快速理解业务流程能力，逻辑思维能力强，熟悉互联网或软件产品整体实现过包括从需求分析到产品发布，收集产品数据，进行产品迭代；
4、能独立完成产品设计方案，能根据技术和业务需求变化策划及优化产品，对各类场景需求相关的技术有高敏感度，自驱力强，有Owner意识，交付能力强，面对复杂情况能独立完成任务，团队与部门的沟通能力强，有较强的团队协作意识和能力；
5、具备较强的数据分析能力，了解用户运营，能基于产品特性协助运营团队制定运营策略及优化建议，熟悉产品设计相关工具，如磨刀、Axure、Visio、思维导图等软件；
6、熟悉产品架构的整体知识体系，熟悉用户体验五要素的分析、设计框架，有产品相关文档输出的能力。",,"['3-5年', '本科']","['原型图/流程图', 'AI', 'AI产品', '文案编辑能力', '产品需求文档']","['电子商务', '天使轮', '20-99人']",,https://www.zhipin.com/job_detail/6455eeb9642ac3da1H1_0tu8EVZX.html?lid=4XV8jKFb6j0.search.50&securityId=K4Kz6FCkvnZHh-21e_Ywne8laA7cFoPXb5_iTI3LxrUMLpsCu6nNJwwPVij0YH-PnJc76T7RI6FcWHkK2n96_G5qOgQWZnmLnUbuohRP5NYeYtn4Z752ewRI-g48NM4RpOkaF3_gOc_T9eZINE224lCfFs2qC3dP3Kxq0NnjQtrKn5FESw~~&sessionId=,2
中高级ai产品经理,25-30K,某大型互联网金融公司,广州,,,"【岗位职责】 
1. 负责公司AI产品（AI中台、大模型、数字人、智能机器人、智能营销、智能客服、智能风险反欺诈等）的应用场景规划，进行业务流程设计、产品设计和持续优化； 
2. 跟踪行业趋势、市场和产业动态，研究前沿AI产品，并通过深度挖掘和分析客户需求，独立完成需求分析、产品方案设计，与技术团队紧密合作推进产品的开发和迭代； 
3. 对行业AI产品保持关注，深入了解客户使用场景，挖掘新的用户需求，推动产品创新和优化； 
4. 负责线上产品验证、业务效果跟踪和运营培训工作。 
【任职要求】
1. 拥有大学本科及以上学历，至少5年互联网产品经理工作经验，具备2年以上AI产品经验优先； 
2. 对数据敏感，思维敏捷，具备出色的解决问题能力和数据分析能力； 
3. 具有高度责任心、认真细致的工作态度，良好的沟通能力和团队协作精神，具备优秀的表达能力； 
4. 擅长撰写产品需求文档（PRD），具备优秀的视觉审美能力，能够准确判断及提升用户体验； 
5. 具有较强的创新能力，善于通过技术引领业务创新，勇于突破常规。",,"['5-10年', '本科']","['AI机器人', 'B端产品']","['互联网金融', '不需要融资', '100-499人']",,https://www.zhipin.com/job_detail/8bbf422684acdc9f1HF80tW4ElNU.html?lid=4XV8jKFb6j0.search.51&securityId=jtydFnPyBthoT-H1DnnOTQBb31N8pbl_S1d8WlsNC9C6_j6Jc12dUGLynA4dB114BJ0RBore4TzwGsnCxtlnvhys7VmAy_6YPEIcmg_K9em2lDl_enOigeB_0eonZ9C0ccX5jENClw~~&sessionId=,2
AI产品经理,20-40K·16薪,广州某大型国际互联网综合服务上市公司,广州,,免费班车，定期体检，全勤奖，补充医疗保险，年终奖，五险一金，带薪年假，包吃，节日福利,"岗位职责：
1. 进行用户行为数据分析，识别用户需求和行为模式，并将结果应用到产品优化中；
2. 负责智能聊天机器人产品的规划、设计、开发、上线和持续优化；
3. 制定项目计划和时间表，跟踪项目进展，确保项目按时高质量交付；
4. 收集和分析市场信息，了解行业动态和竞争对手情况，提出产品发展策略。
职位要求
1. 本科及以上学历，计算机科学、人工智能、数据科学、信息技术、数学或相关专业；
2. 3-5 年产品策划经验，有成功上线并运营 AI 产品的项目经验。具有 AI 产品或用户行为分析相关经验者优先；
3. 熟悉大语言模型，多模态，Rag 等 AI 技术 ；
4. 强烈的责任心和自我驱动力，具备优秀的团队合作和沟通能力。",,"['3-5年', '本科']","['机器学习类AI', '语义类AI', '语音类AI', 'C端产品', 'B端产品']","['互联网', '已上市', '10000人以上']",,https://www.zhipin.com/job_detail/ddcd0f2e292219f11H172NS-FlNX.html?lid=4XV8jKFb6j0.search.52&securityId=so6UWjJdcigSq-A137Gbpkafv__rOLvUtM0u2mAx27wNyo74gjz4oKmSA0ZJ0CBqJxvbqy6KZ-kQFIGV0rEdrAbv2e62-FfW33CGUJOcLKLw9QusESvU6cnjTbXAGNfqlAPUaw~~&sessionId=,2
产品经理,15-25K·13薪,能量云科技,广州·天河区·棠下,广州天河区建中路51-53号2号楼-未来社区7楼,团建聚餐，加班补助，五险一金，节日福利，带薪年假，全勤奖，零食下午茶，夜班补助，年终奖，定期体检，生日福利，餐补,"工作内容：
1、负责产品的设计，完成产品的用户需求定义、产品功能、交互设计等；
2、负责产品的版本迭代、规划、演进。持续提升其中任一核心数据：用户数、留存、ARPU值；
3、持续对标市场竞品，演进产品核心能力，引领所负责产品持续领先市场。
任职要求：
1、本科以上学历，3年以上互联网产品经验，有AI效果交付，社区，营收产品经验优先；
2、能自主规划和思考产品方向，想法丰富，拥有强大的好奇心，学习能力；
3、有自驱力，有用户服务意识，有创新精神。
加分项
有以下行业经验：互联网·社交网络与媒体",,"['3-5年', '本科']","['C端产品', '社交产品', '内容产品', '社区产品', '直播/视频产品']","['互联网', '未融资', '100-499人']",,https://www.zhipin.com/job_detail/c524004da9719ac01H180tu1EFpW.html?lid=4XV8jKFb6j0.search.53&securityId=bRarXga9rDm2J-V1b8wvmwXcWlnW-Zqp87qCV3446PhwDYRHbJ60oTUq5rTk1YNe0dB0zd7Sf52GEvenDzQu7_mSc0aLSW7ZQcBnDwCWG4vYuAnZPRos1ZSSOSWaoVAo196rfLPq2JCw&sessionId=,2
AI 运营-深圳工作,15-20K,苏州金韦云科技,广州·天河区·石牌,广州天河区正佳广场1楼,定期体检，意外险，五险一金,"AI产品运营
岗位职责：
1、承接业务方的质检需求，与业务团队紧密合作，理解并转化需求为具体的质检规则
2、负责优化ai质检模型，包括提供表达精准、逻辑清晰的数据标注规则，根据标注结果进行分析调优，最终确保模型训练效果能满足业务的需求
3、整理输出质检运营SOP流程，沉淀运营知识库，不断迭代工作流，以提高工作效率和质量
4、负责ai产品的运营和推广，定期调研用户，收集产品需求和使用案例
5、利用AI技术对批量通话进行深度分析，挖掘价值信息，并协助产品经理完成新功能上线
## 任职要求：
1、 至少两年的AI产品运营经验，对大模型原理和相关应用有深入了解
2、擅长数据分析，能够运用数据分析工具和方法来优化质检流程和模型
3、 具有较强的学习能力，有过完整的项目管理经验
4、学历要求：本科及以上学历，计算机科学、数据分析、人工智能或相关领域。
5、了解金融行业客服通话分析的优先考虑",,"['1-3年', '本科']","['运营', '质检', '机器人']","['计算机软件', '未融资', '100-499人']",,https://www.zhipin.com/job_detail/70619f05633504ac1H1z3tm6E1VQ.html?lid=4XV8jKFb6j0.search.54&securityId=rGXGj48tkgCs7-g1x6TSRJJjtPj0KUpENV6K6fqLc_F4ebKOZu18cvoBSh4_OA9dofVklGPWiNCHqHTNL48Zyd26TtgKB8K4reWGBQCYN55tBLSm_pnlH8l8TD0kNZznsV58CksFRReu&sessionId=,2
产品经理,20-22K,某大型电子/半导体/集成电路公司,广州,,全勤奖，宿舍有空调，带薪年假，节日福利，团建聚餐，住房补贴，员工旅游，包吃,"岗位职责：
1. 负责安防监控产品的市场调研，收集并分析客户需求，把握行业趋势，制定产品策略和发展规划。
2. 管理产品生命周期，包括需求分析、产品设计、项目推进、测试验收和上市推广等各个环节。
3. 协同研发团队，将市场需求转化为具体的产品功能，监督产品开发进度，确保产品质量符合预期目标。
4. 撰写详细的产品需求文档、产品推广文档、监控项目实施方案等。
5. 明确产品功能、性能指标和用户体验设计，确保跨部门沟通顺畅。
6. 跟踪产品上线后的市场反馈，支持售前和售后问题工作，持续优化产品，提升客户满意度。
7. 与销售、市场等部门紧密合作，提供产品培训和支持，推动产品销售增长。
8. 分析竞品，定期出具市场分析报告，为产品迭代和创新提供依据。
岗位要求：
1. 计算机科学、电子信息工程、自动化或相关专业本科及以上学历，具有3年以上产品经理工作经验，其中至少1年在安防监控或相关行业。
2. 熟悉安防监控行业，了解视频监控、AI识别、物联网等相关技术，具备一定的技术背景和理解力。
3. 具备出色的需求分析能力和产品设计思维，能够独立完成产品规划和需求文档撰写。
4. 出色的项目管理和跨部门沟通协调能力，能够有效推动产品从概念到市场的全过程。
5. 强烈的责任心和团队精神，能够在快节奏的工作环境中保持高效率。
6. 良好的数据分析能力和市场洞察力，能够基于数据做出产品决策。",,"['3-5年', '本科']","['需求分析', '项目管理', '产品/版本迭代']","['电子/半导体/集成电路', '未融资', '']",,https://www.zhipin.com/job_detail/3cc0ff1f72badf221Hx509i7FlpQ.html?lid=4XV8jKFb6j0.search.55&securityId=nPlXst24Jx7UT-O1ltt1Utzbj1cBsXzx84di2fnHMA6CpxsVyzsRDD9YrahZUNuHjKZwIpmPeFvTRbiEUpXSkdEC1AQKpfT7I_88XsPhoMTA_23IEnecv8ZverZvcTihY9dNBgCJ7CM~&sessionId=,2
ai产品经理,15-30K,某大型知名互联网上市公司,广州,,定期体检，五险一金，带薪年假，节日福利，补充医疗保险，免费班车，全勤奖，年终奖，包吃,"1.负责C端游戏AI虚拟人产品落地；
2.分析竞品、市场环境，结合公司资源设计AI语音交互功能，并持续优化用户体验；
3.参与项目研发管理，协调组织产品设计 、开发、运营等资源，完成项目目标。
职位要求
1.有AI社交产品、AI工具、AI虚拟人产品经验者优先；
2.熟悉大模型相关技术原理，或有大模型应用产品开发经验；
3.热爱游戏，了解游戏用户社交场景及诉求；
4.学习能力强，对最新技术及产品动态敏感；
5.统招本科及以上学历，3年以上相关行业工作经验。",,"['1-3年', '本科']","['C端产品', '机器学习类AI']","['互联网', '已上市', '10000人以上']",,https://www.zhipin.com/job_detail/429c247bb0fb56cd1H142dm5F1dZ.html?lid=4XV8jKFb6j0.search.56&securityId=Lm5LfiMpxO2do-O1f35J1IbKtTx_88K8TaGHzjDUM0tA3oUgcd_PPBxSXctntvWzWJgIQ-ODo7rjbsWKqoUn_wSd81efS5RhQnesjW-U4swhN-3tmbwM2dPVTZQnhObarC6Z5w~~&sessionId=,2
