title,salary,company,location,work_address,brief_description,job_description,job_requirements,requirements,tags,company_info,company_description,link,page
AI应用产品经理-国企,25-35K,某大型互联网视联平台央企公司,上海,,补充医疗保险，五险一金，节日福利，带薪年假，定期体检，年终奖，加班补助，通讯补贴，法定节假日三薪，生日福利，节假日加班费,"岗位职责：
1. 探索连锁消费行业的SaaS+AI机会点，能将客户需求转化为高品质的产品设计或解决方案。负责产品0-1的落地和1-N的商业化规模增长；
2. 与销售一线保持紧密沟通，聚焦行业痛点和客户问题，能想尽一切办法拉通公司内、公司外的各类资源，促成问题的解决和交付；
3. 负责市场调研、客户调研、需求分析、竞品分析、产品设计、PRD撰写、技术方案选型、研发跟进、产品验收、发布、迭代、销售培训、商业模式设计，负责产品的全生命周期管理。
4. 深入了解市面上生态合作伙伴的核心能力、商业化情况，并探索与生态伙伴合作的可能性和落地方案。
5. 持续进行产品线上数据分析，能以数据驱动推进产品的增长和付费率。
任职要求：
1. 本科及以上学历，3年及以上相关产品经理工作经验，最好有零售连锁行业SaaS或AI产品经验；
2. 对事物有极强的好奇心和求知欲，愿意追根问底，深入客户了解客户的诉求；
3. 熟悉产品设计，有一定审美，能以最简洁的路径使用户达成目标；逻辑性强，能从复杂场景中提炼关键信息。
4. 自我驱动，极强的责任心，不畏难，能够想尽一切办法充分调动资源，推进方案落地或问题解决。",,"['3-5年', '本科']",['AI产品'],"['互联网', '不需要融资', '1000-9999人']",,https://www.zhipin.com/job_detail/b7e4e0f04d464f841H193tm-FFRT.html?lid=4ZohD8BBYxo.search.33&securityId=jSg34kKy27e0W-U15aiSQfN_ckSx4kXfgh4NcDRu80YqiEjztT78F1mFFmk2CMfRov_Houlewz6P4LXSmeWyk0BduytH4zl0mBFgAZ7rhp-83EJM0xQ06Utd4Pf8Gn6JOaR756sdhgqNTw~~&sessionId=,2
ai平台产品经理,25-40K·14薪,上海索萩科技有限公司,上海·虹口区·四川北路,上海虹口区上海星荟中心4楼,年终奖，五险一金，保底工资，员工旅游，带薪年假，底薪加提成，补充医疗保险，零食下午茶，团建聚餐，绩效奖金，有无线网,"我们是一家全球的人工智能和颠覆性技术公司，旨在利用创新技术来重新定义人工智能与人类的协作。 公司由美国著名大学的顶尖AI教授和研究人员创立，行步于学术和行业交汇的前沿来开发创新的产品。公司完成数千万元的种子轮融资，由红杉经纬三星等全球顶级投资者的支持。我们第一个产品将秉承我们的使命，利用协作智能的创新来激活AI模型数据在AI产业链的原生应用和高效化。我们正在热切的寻找一个拥有国际化视野以及B端产品背景的产品经理来帮助我们落地一系列的产品。
岗位职责：
1. 深入了解和分析目标国际市场的业务环境，输出产品PRD和市场/竞品分析报告，推动业务发展。
2.与运营团队密切协作，参与制定出海战略和产品规划，确保产品满足运营团队的需求。
3.深入理解平台技术架构，能独立推动产品的技术实施和优化。
4.根据国际市场反馈，迅速调整产品特性和功能，持续优化用户体验。
任职要求：
1.本科及以上学历，三年及以上的产品经验，两年及以上的B端产品经验。
2.出色的业务理解能力，能够理解用户需求并将其转化为产品特性。
3.具备一定的数据分析能力，能根据数据/市场反馈及时调整产品功能。
4.有社区类产品经验者优先，对社区运营和用户参与有独到见解。
5.良好的团队合作和项目管理能力，能够推动团队实现共同目标。
6.流利的英语口语和书面表达能力，能够适应英文工作环境。
7.对人工智能及Web3领域有兴趣者优先。",,"['3-5年', '本科']","['B端产品', '数据标注', '平台产品']","['计算机软件', '天使轮', '20-99人']",,https://www.zhipin.com/job_detail/4fb0efa5dc59b68c1Hd42dm6GVpY.html?lid=4ZohD8BBYxo.search.34&securityId=e9Uz_yWFQYOyC-J1oMSvyDzR6Ao-YMjjdbkL36jeYno7Nu8u_WDc8Y29KvbzOiwamDH6Pd57KAffx9xPXefbs9_uUGgE16yVYd-_c4Pz8bHnwLhe_EpYkYQcam7ScFb0ALFmkyUaLwA1Pw~~&sessionId=,2
产品运营（功能运营）,15-25K·16薪,帆软软件,上海·普陀区·曹杨,上海普陀区帆软软件有限公司(上海分公司)普陀区凯旋北路1188号环球港B座40层,意外险，团建聚餐，员工旅游，通讯补贴，年终奖，带薪年假，股票期权，五险一金，交通补助，定期体检,"岗位职责：
1、负责新功能的设计预期和验证，制定运营策略并落地执行，作为责任人推进后续问题解决，提升产品设计质量，解决用户需求；
2、负责核心功能模块的0-1-n运营，提炼场景需求和用户痛点，优化使用体验，推进产品规划和迭代，提升用户满意度和产品领先力；
3、开展用户调研和行业洞察，识别产品增长机会（如AI落地应用），联动前后方资源，主导完成新机会的MVP与PMF验证，持续推进达成GTM。
任职要求：
1、本科及以上学历，毕业3年内工作经验，理工科专业；
2、有产品运营/产品经理相关工作经验，有自己主导落地成功的工作经历；
3、对数据敏感，有数据驱动业务的意识，掌握需求分析、用户调研等方法，且有成熟的经历；
4、做事有激情，有主人翁意识，有目标导向和强大的学习能力与执行力，有良好的沟通与协作能力。",,"['经验不限', '本科']","['用户/功能产品', 'B端产品', 'C端产品', 'ERP产品/软件产品']","['计算机软件', '不需要融资', '1000-9999人']",,https://www.zhipin.com/job_detail/7908b36d82d4ebbe1H1939y6F1tW.html?lid=4ZohD8BBYxo.search.35&securityId=Cxdve2jaa9VmP-a17Drgl1wVTWhA74RB_GRzekeUxCol-62Lv5INnwZ5ggopJOrzSdyu2FZqUSIVqgY64ZUjb8NgtQgu3vUbyiBgL3A2PonXKD0BE47fzwnB0QEbcf297OthI6wbCg~~&sessionId=,2
AI产品经理,20-40K·16薪,矩阵起源,上海·杨浦区·五角场,上海杨浦区创智天地广场5楼,意外险，定期体检，补充公积金，通讯补贴，带薪年假，年终奖，生日福利，股票期权，补充医疗保险，零食下午茶，节日福利，五险一金，员工旅游,"主要职责
1、深入业务场景，梳理业务痛点与需求，创新与迭代智能化产品解决方案，包含产品应用场景规划、业务流程设计、产品功能设计，能输出清晰的PRD文档； 
2、结合智能RAG等前沿技术，重点推进智能化解决方案在企业服务等多元场景的设计及应用落地，提升AI能力在企业内部的价值输出；
3、关注行业垂直大模型的发展，参与自研大模型的能力与迭代，具备规划意识与解决问题的能力，对项目里程碑和版本规划负责，保证产品按时落地。
岗位要求： 
1、本科以上学历，计算机相关专业，3年以上AI产品工作经验优先; 
2、对大语言模型场景赋能感兴趣，熟悉常用机器学习/深度学习算法模型； 
3、具有自我驱动意识、项目管理思维； 
4、具备良好的跨部门协同和沟通能力。",,"['3-5年', '本科']","['语义类AI', 'B端产品', 'AI机器人', '机器学习类AI']","['计算机软件', '天使轮', '100-499人']",,https://www.zhipin.com/job_detail/aad0a473530b54801H1-2NW_F1JT.html?lid=4ZohD8BBYxo.search.36&securityId=6oNqkOv8_3EN3-p1FBLMmu63fuwR6f_tqtZ_isYwk2MFlLLXzBeaE7ATg7BO73fYUp8yqU41dKdkBnyNIPTzNfre7PDfyqc3LPhLTbhhVUbAfa-8zjQtvBO4ck9OIpVg7tFzE4y9ttGU&sessionId=,2
AI产品经理,30-60K,某中型人工智能公司,上海,,,"职位概述
我们正在寻找一位对AI充满热情、对增长基础设施建设有专业认知的AI增长产品经理，以推动我们AI产品的用户增长和市场拓展。作为团队的核心成员，你将负责构建和优化我们的增长基础设施，包括用户数据链路、归因分析和广告平台API对接等，并且不断研究用户增长策略和设计对应增长工具。你将与内部团队和外部合作伙伴密切合作，确保我们的增长策略能够满足不断变化的用户需求。
职责与任务
增长基础设施建设
设计和实施用户数据链路，以准确追踪和分析用户行为。
建立用户归因模型，以评估不同渠道和营销活动的效果。
对接广告平台的Marketing API，以实现自动化的广告投放和优化。
2.增长平台管理
开发和管理增长平台，包括数据分析、A/B测试和增长实验等功能。
确保增长平台能够满足不同利益相关者的需求，包括增长运营团队、产品团队和代理商。
向合作伙伴提供必要的数据和工具，以支持他们的工作并衡量他们的效果。
3.增长策略与运营
与增长运营、外部合作方，制定和执行增长策略，包括用户获取、激活和留存等。
与产品团队合作，优化产品功能和用户体验，以促进增长。
监控和分析增长数据，以识别趋势、机会和问题。
4.新用户体验与流量玩法
和产品团队，设计和优化新用户的landing流程，以改善用户转化率和留存率。
研究和测试新的流量获取方法，包括社交媒体、内容营销和搜索引擎优化等。
探索和应用新的社群玩法，如社区运营、用户推荐和口碑传播等。
技能与要求
增长专业知识
深入了解增长黑客、用户行为分析和数据驱动决策等增长领域的最佳实践。
熟悉用户数据链路建设、用户归因和广告平台API对接等技术细节。
2.产品管理经验
有成功的产品管理经验，包括需求分析、产品设计和项目管理等。
能够平衡用户需求、技术可行性和业务目标之间的关系。
3.数据分析能力
熟练掌握数据分析工具和技术，如SQL、Python和Tableau等。
能够从数据中提取洞见，并转化为实际的增长策略和行动计划。
4.团队合作与沟通
能够与不同背景和专业的团队成员合作，包括技术、市场、运营和商务等。
良好的沟通和表达能力，能够清晰地传达复杂的概念和数据。
5.学习与适应能力
对新的增长形态、流量玩法和社群趋势保持敏感，并能够快速学习和应用。
能够在不确定的环境中工作，并能够根据反馈和数据调整策略。",,"['3-5年', '本科']","['C端产品', '数据产品', '增长产品', '归因分析', '数据建设']","['人工智能', '100-499人']",,https://www.zhipin.com/job_detail/f39c3a7d9d750ae01Hx-2Nq4FVBY.html?lid=4ZohD8BBYxo.search.37&securityId=VOmoicxa05IOA-y1rutzfPKX58N0Sj_toBLJluanHvf97VXljIiPJyCW4-8VixElKLZyC8J2hAg7cxTFbR0Vh2NjXZhSuHBsh5tFAttSDmP-UeIBdbhbikXEd0Pw4roI-ruQy0BOfAiqAadzyyDMttSpi4GqABEfXlvabFajhzuj4uGNlQ~~&sessionId=,2
AI产品经理 （上海）,30-60K·15薪,某大型知名移动互联网公司,上海,,,"职位描述
1、了解AIGC，负责大语言模型在语言学习领域的产品设计探索与应用；
2、挖掘用户需求，结合AI的能力持续优化产品，提升产品的竞争力和用户体验；
3、协同算法、设计、研发同学，保证产品方案高质量落地与实施；
4、学习和研究大语言模型原理和相关产品，及时掌握行业动态，为产品创新提供思路。
职位要求
1、本科及以上学历，3年及以上互联网产品经理工作经验，有2C AI应用产品经验优先；
2、对AIGC、大语言模型技术与应用有极高的热情，具备一定的技术理解能力；
3、具备优秀的逻辑思维及分析能力，能系统性思考，对产品有良好的判断力；
4、具备较好的审美和交互设计能力，注重用户体验；
5、能快速学习，有创业精神，敢于创新和打破常规。",,"['3-5年', '本科']","['机器学习类AI', '语音类AI', '视觉类AI', '语义类AI', 'C端产品', '']","['移动互联网', '10000人以上']",,https://www.zhipin.com/job_detail/307d9895e8ee2bdc1Hd629u0F1RU.html?lid=4ZohD8BBYxo.search.38&securityId=5wFUzwhrwWfqQ-r18cVI-iDFRbbYYkGOndSrVPTdzFegNMR-TEVMAtbJYNnw3BBJ8cGjHKky1mPkmz4vjBZXONONc5-CLf7lJKby0ROop0aHfvdRu9IGdy09pq9VxNmgvvV9CgIzUz3Bsw~~&sessionId=,2
AI产品经理,15-30K·13薪,星火数智,上海·浦东新区·陆家嘴,上海浦东新区大华银行大厦(即墨路)6层,带薪年假，加班补助，年终奖，团建聚餐，五险一金，全勤奖,"岗位职责：
1. 深入了解公司业务，识别关键场景，通过设计合适的AI产品来进行提效、优化和升级
2. 负责公司AI平台的整体规划和搭建，除应用层外，底层能力建设更重要
3. 对AI尤其是大模型相关前沿进行持续跟踪，对现有产品进行相关体验、分析和拆解
任职要求：
1. 本科及以上学历
2. 2年以上产品经理经验，熟练使用各类原型工具
3. 逻辑清晰，沟通顺畅，与各部门能够进行友好的协作和推进
4.对新技术和新产品有浓厚的兴趣，具备强烈的好奇心和自我驱动力，及出色的探索精神
5. 有相关AI作品或深度体验者加分
6. 看过相关论文并有一定理解者加分
7. 极强学习能力者或对AI平台搭建极大兴趣者可适当降低部分条件",,"['3-5年', '本科']","['B端产品', '大模型', 'AI平台', 'NLP', '多模态']","['互联网', '20-99人']",,https://www.zhipin.com/job_detail/96c84b735717b2021Hx53Ni0GFZS.html?lid=4ZohD8BBYxo.search.39&securityId=Wk-rZ5uv0Dzv8-11ht9xU-WmHDXjfA2lqLpHAxNgnUHuVSugb4d9WY8REf303vC5QHwmYWFwygRuCMUjjDO8715URcTZz0mdh4I8U_Zegft2Zt_BfPuw74lkF3WX2Q3cYIR7sZrBHOg-&sessionId=,2
AI+游戏+Web3 产品经理,15-25K,冲量在线,上海·浦东新区·张江,上海浦东新区科海大楼,交通补助，节日福利，有无线网，夜班补助，团建聚餐，带薪年假，零食下午茶，员工旅游，股票期权，年终奖，定期体检，五险一金,"“小星星” 是一个快速增长的“AI 聊天与卡牌收集” Telegram Mini 应用，用户可以通过与 AI 虚拟形象互动，赚取金币和卡牌，享受全新的社交体验。
专属的卡牌 NFT 可以在聊天中获得并交易，也可免费铸造到 TON 链的 NFT 交易市场。
所有大模型的计算能力均由基于 DePIN 架构的高性价比 GPU（如 3080 和 3090）提供。
我们获得了IDG和Web3com Ventures的支持，我们有60万注册用户，23万月活用户，保持 20% 以上的增速。
我们的目标是打造AI+游戏+web3的创新应用，借助Telegram生态快速推向全球10亿用户。
工作职责：
1、产品文档，负责AI+游戏+Web3的产品调研及产品规划，根据需求制定产品方案，输出产品文档；
2、项目管理，协调跨部门工作流程，包括但不限于开发、UI设计和测试部门，确保产品能够按时、按需求上线；
3、数值策划，负责AI+游戏+区块链的游戏的数值系统和商业化系统的搭建，深度挖掘用户诉求；
3、协调各方资源，高效推进产品设计和开发落地，跟踪使用反馈和数据情况，并持续性改进。
岗位要求：
1、2年以上web3领域经验，熟悉Telegram生态bot和Mini App优先；
2、对AI或游戏或Web3行业有深入了解，有出色的需求分析能力；
3、对数值有高敏感性，精通数据分析，拥有对活动和商业化活动的强包装能力；
4、有游戏、toC AI产品经验者优先。",,"['3-5年', '本科']","['C端产品', '社区产品', 'AI产品']","['互联网', 'A轮', '20-99人']",,https://www.zhipin.com/job_detail/58eb323936be103c1H1-2tm-F1pV.html?lid=4ZohD8BBYxo.search.40&securityId=qeluGj8KNdlC8-E1IzJ_GedQ4wcRpHxhmWPEz_EaCqyHFkFIvyVQglB2h-eV3PpGX614s_mhUwHhFgLPyehLGw7uNm1tAvPtK-3Hjkmj_q5fCmdd62yoC_UK0LRasoCmYx2Svcxd1pcY&sessionId=,2
高级产品经理（B端）,25-40K,上海张江数学研究院,上海·浦东新区·张江,上海浦东新区上海张江数学研究院C4,意外险，通讯补贴，交通补助，餐补，五险一金，节日福利，补充医疗保险，定期体检，补充公积金,"岗位职责：
1. 产品战略与规划：
   - 根据公司战略和市场需求，制定产品的长期发展规划，确定产品定位和目标。
   - 深入理解B端用户的需求，设计产品路线图，确保产品具备市场竞争力。
2. 需求分析与产品设计：
   - 与客户、销售团队及技术团队紧密合作，收集并分析用户需求，转化为产品需求文档（PRD）。
   - 负责产品的整体设计，包括功能模块、用户体验及操作流程等，确保产品易用性和可扩展性。
3. 项目管理与执行：
   - 制定产品开发计划，协调跨部门资源，推动产品开发、测试、上线等全流程管理。
   - 跟进产品的开发进度，及时发现并解决项目中的问题，确保项目按时、高质量交付。
4. 市场与竞争分析：
   - 进行市场调研，分析行业趋势、竞争对手产品、客户反馈，优化产品策略和定位。
   - 关注最新的SAAS产品技术趋势，推动产品的持续创新和迭代。
5. 客户关系与产品推广：
   - 支持销售团队进行产品演示，解答客户的产品相关问题，并根据反馈调整产品功能。
   - 负责产品上线后的数据分析与客户满意度调研，提出改进方案，不断提升用户体验。
6. 团队管理与培养：
   - 领导产品团队，制定团队工作目标，指导和支持团队成员的工作。
   - 组织团队成员的培训与学习，提升团队整体产品管理能力。
岗位要求：
1. 教育背景：
   - 本科及以上学历，计算机、软件工程、信息管理等相关专业优先。
2. 工作经验：
   - 5年以上B端产品管理经验，具备SAAS产品相关经验者优先。
   - 熟悉B端用户需求，具有丰富的企业级产品设计与管理经验。
3. 专业技能：
   - 具备扎实的产品管理理论与实践经验，熟悉产品开发流程和项目管理工具。
4. 软技能：
   - 具有优秀的沟通能力和团队协作能力，能协调各部门资源推动项目进展。
   - 具备良好的分析能力和解决问题的能力，能在复杂环境中快速做出决策。
5.技术知识：
   - 对云计算、大数据、AI等前沿技术有一定的了解。
6.其他要求：
   - 具备良好的抗压能力和责任心，能够在快节奏的环境中高效工作。
优先条件：
1.熟悉某一行业的SaaS解决方案（如政府、AI、医疗等）",,"['5-10年', '本科']","['B端产品', '中台/后台产品', 'AI产品']","['学术/科研', '未融资', '100-499人']",,https://www.zhipin.com/job_detail/a9512465929564db1Hx739y0ElJW.html?lid=4ZohD8BBYxo.search.41&securityId=3oJgk72E_u3Bo-q1YISAfhn_SXCDLAlwG4PKQUfywxcHPxSVZ5f2wl_kB40j73KLlsciTOYn5leYugZZIe0KIiSnfc5T_jPHH6WlFk1pvWrIl4CFjFhDuLWEv5X7sJUDJ4YI7nwbEoEJbg~~&sessionId=,2
AI产品经理（教育产品）,20-40K,英语流利说,上海·杨浦区·东外滩,上海杨浦区长阳创谷c2,定期体检，节日福利，带薪年假，员工活动，五险一金，团建聚餐，年终奖，补充医疗保险，保底工资，绩效奖金,"主要职责：
1. 负责 AI 教育方向相关产品规划、迭代，包括：虚拟 Tutor，AI 老师等；
2. 调研客户服务应用场景和关键痛点，规划产品功能、撰写需求文档，协调运营、算法、研发推进落地并对最终的产品结果负责；
3. 熟悉主流 AI 产品情况，对AI 教育方向有自己的理解，能产出中长期的产品规划，持续创新、保证产品竞争力；
4. 探索 AI 在教育领域的新方向，对所负责的产品进行数据跟踪，定期分析和复盘，持续扩展AI应用场景。
任职要求：
1. 本科及以上学历，三年左右C端产品经验，具备AI产品、互联网产品或算法的工作经验，对模型技术应用抱有强烈热情；
2. 对于用户有很好的理解和认知，能够从用户视角进行产品研究、分析和评估；
3. 具备较强的沟通推动、合作和表达能力，能与技术团队进行紧密配合；
4. 加分项：
- 有发布过成功的基于LLM的产品经验；
- 具备基本的编程能力，能够与开发团队进行技术层面的交流；
- 对其他行业（如金融、医疗等）的AI应用有深入了解。",,"['3-5年', '本科']","['机器学习类AI', 'C端产品', '语音类AI', '语义类AI']","['互联网', '不需要融资', '1000-9999人']",,https://www.zhipin.com/job_detail/a4cd8e9e4b8a1a541Hx93NS9EVpS.html?lid=4ZohD8BBYxo.search.42&securityId=adspRM97k7nD--o1yb6B9TX0UVngZNzIjD9ldHEzw4zPVgB19myck39Qx9D5-roURqpMSXGju-H3bxt_JGFDzBVwnugk1QprsTG0TQmh_ZSb3x7wN9x8BOLGwo7taHNqEpbBPIU~&sessionId=,2
ai产品经理,30-35K,合毅盈传播,上海·黄浦区·打浦桥,上海黄浦区日月光中心28,,"PO
岗位描述：
1. 有效组织跨部门沟通，获取业务需求，收集需求并转化为后续可推进开发的AI产品设计
2. 能独立负责AI产品规划及需求评估，完成从产品设计、开发到上线迭代运营的全生命周期产品管理，协调开发、测试资源，确保产品质量和项目进度
3. 负责AI相关产品的推广工作，在各场景的建设和推广落地，持续收集用户反馈并对产品进行维护和优化
4. 调研前沿的AI产品及解决方案，可快速完成行业研究、竞品分析
 
岗位要求：
1.2年以上产品经理经验，对AI项目有了解，有过GPTs、llm、AIGC类项目经历为佳
2.具备数据分析能力，熟悉SQL和数据库操作为佳
3.具备产品思维，用户视角，需求收集分析，调研能力。能基于业务诉求，进行需求收集和分析，善于识别痛点，理解受众的核心诉求
4. 能将需求转化为产品设计，精通产品原型设计，包括prd、原型图、业务流程图，功能框架设计等
5.具备良好的方案汇报和表达能力，优秀的解决问题和方案设计能力，优秀的产品规划能力和项目管理能力
6. 具备良好的沟通和协调能力，能够有效推动团队合作",,"['1-3年', '硕士']","['B端产品', 'C端产品', '智能家居', 'AI芯片', '机器学习类AI', '', '', '']","['文化艺术/娱乐', '0-20人']",,https://www.zhipin.com/job_detail/5f79902800851b8f1H182du7FVtQ.html?lid=4ZohD8BBYxo.search.43&securityId=zmGdGhAUufeX4-312ZSxi7I6ZH64OE1gA6riwJDTPTkF-6Q3bA2451m63PUY3M3_6vXJY_mATkTZRG2t70tet1vUTCFXOfoGpb2jyQT9byyuNEe8U6IpIcLTaM0JI2tBZCbTS0hz5Gw26g~~&sessionId=,2
人工智能产品经理,20-40K,逸人信息,上海·徐汇区·龙华,上海徐汇区西岸国际人工智能中心云锦路701号,五险一金,调研行业，理解行业业务，收集或挖掘行业需求；深刻理解需求，分析目标用户，输出用户画像；定位产品，制定产品战略（结合对市场发展趋势、竞品等的理解）；找出解决需求的方案，并转化为AI产品；选择最佳AI解决方案（带着需求和产品规划与AI工程师、AI训练师深度沟通），并判断落地可行性及可实现程度，参与制定数据标注规则；设计产品，输出产品demo及各种文档（流程图、PRD等；,,"['1-3年', '硕士']","['C端产品', 'B端产品', '语义类AI', '视觉类AI', '智能医疗']","['计算机软件', '未融资', '20-99人']",,https://www.zhipin.com/job_detail/437bcc5d87512d211Xd-3NW8EFZQ.html?lid=4ZohD8BBYxo.search.44&securityId=6cWl7R_98u64_-01oTx7lgx0URGAclaac9kM986BVZaMCKYiENTB4gJK5YPqpuOG8JweNKBycC5T6khZFZh8ba7jQSox90vekFjKsj03H0Kw8cIeWBOUpvdEigU32cTixKHtjlNMv1k~&sessionId=,2
AI产品经理,18-20K,超梦视影,上海·虹口区·四川北路,上海虹口区盛邦国际大厦2901,不打卡，五险一金,"职位名称：AIGC产品经理
职位概述：
作为超梦视影的AIGC产品经理，您将负责推动AIGC工具在动画制片流程中的应用和开发。您将与团队合作，了解业务需求，并将人工智能技术与动画制片流程相结合，提供创新的解决方案。作为产品经理，您将负责产品规划、需求分析、功能开发和项目管理，确保产品的高质量交付。
职责和要求：
熟悉动画制片流程，具备对动画制作各阶段的理解和经验，包括剧本创作、角色设计、动画制作、后期制作等。
具备丰富的产品经验，能够将前沿的人工智能技术应用于动画制片流程，提升效率和质量。
能够与动画制作团队和技术团队紧密合作，理解业务需求，并将其转化为清晰的产品需求文档和规格说明。
负责产品的整体规划和路线图，包括功能优先级、发布计划和里程碑管理。
进行市场和竞争分析，了解行业趋势和用户需求，提供市场敏感的产品建议和改进方案。
参与产品测试和质量控制，确保产品符合预期目标和用户需求。
协调跨部门团队合作，包括研发团队、设计团队和运营团队，确保项目按时交付。
职位要求：
本科及以上学历，计算机科学、动画制作、数字媒体或相关领域优先。
具备至少3年以上产品经理或相关岗位的工作经验，有动画制作经验者优先考虑。
拥有出色的项目管理和团队合作能力，能够协调和推动跨部门的工作。
熟悉敏捷开发方法和产品管理工具，如JIRA、Confluence等。
出色的沟通和表达能力，能够与不同层级和背景的团队成员进行有效的沟通和协调。
对新技术和创新有强烈的兴趣，能够保持对行业最新趋势的关注和学习。",,"['3-5年', '本科']","['B端产品', '机器学习类AI', '视觉类AI']","['互联网', '未融资', '20-99人']",,https://www.zhipin.com/job_detail/6118b759b40099b01X1-2N-0FFtY.html?lid=4ZohD8BBYxo.search.45&securityId=PdBykupsgrRF0-N11u7EIUgWMouUBv8rIePHPi_uLEkwoqY0oqoSutLRGy8hyRAhkrg1oBs63oI4-0kJs2RVhA3Zm0JEbWQw1sJkzEiW4k_6TGgcvi9PfaogjgaXAitcqtbpy7AHxUvT&sessionId=,2
AIGC产品经理,15-30K·16薪,平安科技,上海·徐汇区·龙华,上海徐汇区平安大厦B座(凯滨路)15楼,员工旅游，零食下午茶，补充医疗保险，定期体检，五险一金，带薪年假，年终奖，节日福利,"【岗位职责】
1.数据分析：利用专业的舆情监测工具以及数据分析工具，收集和分析互联网数据，包括品牌舆情、投资市场、贷前贷后等数据。
2.风险评估： 结合舆情数据和内部数据，对潜在的风险进行评估与计量，为风险管理提供数据支持。
3.应对策略制定： 根据监控分析结果，制定相应的风险应对措施和危机管理策略。
4.数据驱动产品： 利用数据分析推动产品决策，从用户行为和业务结果出发，识别产品优化机会，推动产品功能改进和用户体验提升。
【任职要求】
1.研究生及以上学历，有AI应用经验优先，数学、统计学、计算机科学、人工智能或相关专业优先。
2. 2年以上的数据分析相关工作经验，在舆情分析和风控领域有经验者优先考虑。
3. 精通Python，SQL等数据分析工具和语言，熟悉机器学习和统计建模，有深度学习训练经验。
4. 对AIGC，大语言模型应用有了解和热情，熟悉LLM、agent、stable diffusion等AIGC相关技术和工具。
5.具有良好的逻辑思维能力，善于对问题层层拆解形成解决方案。同时兼具审美观和设计感，能够理解并应用设计原则。
6. 具备良好的沟通能力和团队合作精神，能够与不同部门协作完成项目，确保项目顺利交付。
7. 对舆情行业与大数据基本理论知识有一定理解和认识，具备良好的数据敏感性和分析能力，能透过数据、内容进行趋势判断，原因分析。
8. 工作认真负责，具备较强的执行力和抗压能力。",,"['3-5年', '硕士']","['SQL', '搜索产品', '产品设计', '数据分析']","['互联网', '不需要融资', '10000人以上']",,https://www.zhipin.com/job_detail/434cae181cc346511H1-3dW7F1BU.html?lid=4ZohD8BBYxo.search.46&securityId=K5wTdh-LsUZCb-217D22AR-WuIUYThNRDb4IRh2He1hSJoB0uezufK_iWBDt-t5tG9HnAyKAPhYl9C5olqKLAdG2B78aFmsRAX-DMjDeeeW-Xa_xqp9PJ2QvHibiLTRPMtE69MzXbQ~~&sessionId=,2
大数据产品经理/总监,20-40K,久瓴,上海·浦东新区·张江,上海浦东新区五峰书院(海科路店)3楼,五险一金，股票期权，带薪年假，节日福利，优才计划,"1、产品规划与设计：负责时空数据产品的规划、设计和落地，包括产品功能规划和产品设计 ，具体类型包括但不仅限于数仓、数湖、数据中台的产品架构设计，智能标注平台、知识图谱产品设计等。
2、技术趋势调研：基于时空大数据、人工智能等技术趋势进行调研，以保持产品竞争力 。
3、团队领导与管理：带领产品团队，管理产品生命周期，并对系统的最终效率价值负责 。
4、市场与需求分析：进行市场调研和需求分析，以确保产品设计符合市场需求和用户期望 。
5、跨部门协作：推进产品相关的跨部门协作，协调开发、设计、数据等各方资源，保证项目如期上线 。
6、数据策略制定：负责数据资产管理、数据采集、数据平台建设等，以提升公司整体数据化和智能化水平 。
7、产品优化与迭代：根据用户反馈和市场变化，持续优化和迭代产品，提升产品质量和用户体验 。
8、风险管理：识别项目风险并制定规避策略，确保项目目标的达成 。
9、业务赋能：通过数据产品为业务提供支持和赋能，驱动业务增长 。
10、技术专长：具备对大数据、机器学习等相关技术的深入了解，并能与技术团队高效沟通 。
任职要求：
1、教育背景：本科及以上学历，计算机、电子信息、遥感、测绘、GIS等相关专业 。
2、工作经验：具备数据挖掘工作经验，有快速学习能力，密切关注业界最新进展 。
3、技术能力：熟悉机器学习、深度学习、NLP、知识图谱构建等算法，能够进行数学建模 。
4、沟通协调：具备良好的沟通和合作能力，逻辑思维能力优秀 。
5、管理能力：有团队管理经验，能够组织协调多部门将方案推进落地 。",,"['3-5年', '本科']","['中台/后台产品', '数据产品', 'AI产品']","['计算机服务', '未融资', '100-499人']",,https://www.zhipin.com/job_detail/10d5ef77b6efa5441Hx639W1EFVQ.html?lid=4ZohD8BBYxo.search.47&securityId=jU4G5w3BrYhHo-o1OOxNyTJttjLMUbCHpOL9MKeMsMqwB41BUm9YBC7enCwSIGVn_4Yqy-IyB7EBuQmgcMR6Y_XGLJj5A8_a3Hzq4Aq5GhvSIBNuNU3uEcCNDq4vnMfftYuxqSlmzj5OAkzvRtxbUU11qWocSwfAyP1APf7ZD9VwVGgD&sessionId=,2
